POS,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
GRID,33,4,11,44,77,10,22,63,18,55,5,16,3,14,99,7,31,6,47,9
LAP 1,33,4,11,44,77,10,22,18,5,16,3,99,63,55,7,14,47,6,9,
LAP 39,33,44,77,4,55,10,3,11,16,22,5,63,18,14,7,6,99,47,9
LAP 40,33,44,77,4,55,10,3,11,16,22,5,63,18,14,7,6,99,47,9
LAP 41,33,44,77,4,55,10,3,11,16,22,5,63,18,14,7,6,99,47,9
LAP 42,33,44,77,4,55,10,3,11,16,22,5,63,18,14,7,6,99,47,9
LAP 43,33,44,77,4,55,10,3,11,16,22,5,63,18,14,7,6,99,47,9
LAP 44,33,44,77,4,55,10,3,11,16,22,5,63,18,14,7,6,99,47,9
LAP 45,33,44,77,4,55,3,11,16,10,22,5,63,18,14,7,6,99,47,9
LAP 46,33,44,77,4,55,3,11,16,22,5,63,10,14,7,18,6,99,47,9
LAP 47,33,44,77,4,55,3,11,16,22,5,63,10,14,7,6,99,18,47,9
LAP 48,33,44,77,4,55,3,11,16,22,5,63,10,14,7,99,6,18,47,9
LAP 49,33,44,77,4,3,11,16,55,22,5,10,63,14,7,99,18,6,47,9
LAP 50,33,44,77,4,3,11,16,55,22,10,63,14,7,5,18,99,6,47,9
LAP 51,33,44,77,4,3,11,16,55,22,10,63,14,7,5,18,99,6,47,9
LAP 52,33,77,44,4,11,3,16,55,10,63,14,7,5,22,18,99,6,47,9
LAP 53,33,77,4,44,11,3,16,55,10,63,14,7,5,22,18,99,6,47,9
LAP 54,33,77,4,44,11,3,16,55,10,63,14,7,5,22,18,99,6,47,9
LAP 55,33,77,4,44,11,3,16,55,10,63,14,7,5,22,18,99,6,47,9
LAP 56,33,77,4,44,11,3,16,55,10,63,14,7,5,22,18,99,6,47,9
LAP 57,33,77,4,44,11,3,16,55,10,63,14,7,5,22,18,99,6,47,9
LAP 58,33,77,4,44,11,3,16,55,10,63,14,7,5,22,18,99,6,47,9
LAP 59,33,77,4,44,11,3,16,55,10,63,14,7,5,22,18,99,6,47,9
LAP 60,33,77,4,44,11,3,16,55,10,63,14,7,5,22,18,99,6,47,9
LAP 61,33,77,4,44,11,3,16,55,10,63,14,7,5,22,18,99,6,47,9
LAP 62,33,77,4,44,11,3,16,55,10,63,14,7,5,22,18,99,6,47,9
LAP 63,33,77,4,44,11,3,16,55,10,63,14,7,5,22,18,99,6,47,9
LAP 64,33,77,4,44,11,3,16,55,10,63,14,7,5,22,18,99,6,47,9
LAP 65,33,77,4,44,11,3,55,16,10,63,14,7,5,22,18,99,6,47,9
LAP 66,33,77,4,44,11,3,55,16,10,63,14,7,5,22,18,99,6,47,9
LAP 67,33,77,4,44,11,3,55,16,10,14,63,7,5,22,18,99,6,47,9
LAP 68,33,77,4,44,11,3,55,16,10,14,63,7,5,22,18,99,6,47,9
LAP 69,33,77,4,44,11,3,55,16,10,14,63,7,5,22,18,99,6,47,9
LAP 70,33,77,4,44,11,55,3,16,10,14,63,22,18,99,6,7,,,,
LAP 71,33,77,4,44,11,55,3,16,10,,,,,,,,,,,
